year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr301691,mo,41,33673,red,black,ford motor credit company llc,11600,12400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga9cr364067,tx,41,33258,—,black,ford motor credit company llc,9825,11900,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha2cr226837,il,5,6623,—,black,ge fleet services for itself/servicer,13350,13300,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),1/27/2015
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k20cl430876,mn,37,58092,red,gray,dtg operations inc,8950,9100,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FOCUS,SEL,Hatchback,,1fahp3m23cl472245,pa,37,30987,black,black,drexel hill nissan llc,11100,10500,Fri Jan 23 2015 01:30:00 GMT-0800 (PST),1/23/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f29cl387391,tn,5,57137,—,tan,ge fleet services for itself/servicer,8650,9100,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k28cl455198,oh,42,63735,black,gray,dtg operations inc,8650,8700,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h21cl204580,fl,19,47094,gray,black,ford motor credit company llc,10250,8200,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f2xcl267146,tx,34,24882,—,gray,ford motor credit company llc,10250,10300,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr249853,wi,32,29674,silver,black,wheels exchange llc,11850,11600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga2cr359681,fl,19,91720,black,gray,first investors financial services,7250,6900,Tue Jan 27 2015 04:15:00 GMT-0800 (PST),1/27/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f20cl311283,il,4,34585,blue,black,ford motor credit company llc,9775,10600,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr244778,pa,35,12659,silver,black,ford motor credit company llc,12950,11900,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f26cl213942,fl,46,30128,black,—,ford motor credit company llc,10000,10000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f28cl187540,fl,37,30041,white,gray,ford motor credit company llc,10000,9400,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr252620,nj,31,30980,silver,gray,bmw of mount laurel,11750,11300,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr419596,ca,45,58756,white,beige,dtg operations inc,9975,10600,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr211075,mi,27,72148,black,beige,ford motor credit company llc,9800,7900,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr267141,pa,42,20599,red,gray,ford motor credit company llc,13800,13900,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr421674,mn,39,55915,red,black,the hertz corporation,10150,10200,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja6cr211381,il,43,46361,red,black,ford motor credit company llc,11800,12300,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr288245,pa,35,25646,blue,black,ford motor credit company llc,13400,13100,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja0cr275576,oh,43,61573,gray,black,dtg operations inc,10650,10700,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja4cr395624,tx,37,37864,—,beige,ford motor credit company llc,12450,13900,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr235481,fl,49,8025,—,beige,ford motor credit company llc pd,14800,14800,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr417834,md,38,57138,gray,gray,the hertz corporation,10100,9500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr299093,fl,42,27650,white,tan,ford motor credit company llc,13250,13300,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr234721,pa,39,33330,burgundy,tan,ford-lincoln dealer program,12800,13600,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha2cr440307,tx,38,66748,white,gray,the hertz corporation,9450,10000,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am9c5233125,fl,34,69673,black,black,world omni financial corporation,12200,12800,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr145932,wi,24,66381,gray,black,wheels exchange llc,9475,7800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr268233,pa,29,73490,gray,gray,ford motor credit company llc,9700,8900,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha6cr155674,il,43,45337,gray,gray,ford motor credit company llc,10850,11400,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr131991,wi,22,106780,silver,gray,wheels exchange llc,6875,6800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1cr312995,ga,43,58717,black,beige,ge fleet services for itself/servicer,9975,10500,Tue Jan 27 2015 05:10:00 GMT-0800 (PST),1/27/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha6cr418312,nc,33,100878,blue,black,regional acceptance corporation / greenville,7275,7000,Mon Jan 26 2015 01:30:00 GMT-0800 (PST),1/26/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr220169,wi,43,75158,blue,black,wheels exchange llc,9575,9400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0haxcr192193,tx,44,39023,,,ford motor credit company llc,11250,12300,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha2cr131985,wi,27,86998,black,gray,wheels exchange llc,8150,8300,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr141790,fl,41,43634,—,beige,ford motor credit company llc pd,12000,12400,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr356738,wi,39,74681,red,beige,wheels exchange llc,8950,8000,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr289001,pa,44,24216,red,black,ford motor credit company llc,13550,12500,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr225279,ca,44,29453,gray,black,ford motor credit company llc pd,13100,14300,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr354204,il,19,29364,white,black,ford motor credit company llc,13150,11700,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr170296,tx,37,78274,—,gray,ford motor credit company llc,8725,8100,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja6cr428770,fl,49,28158,—,gray,ford motor credit company llc pd,13200,13500,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SPORT,Sedan,automatic,3fahp0kc1cr196868,tn,31,63268,silver,black,jpmorgan chase bank n.a.,12450,10400,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg7cr101251,pa,4,40461,white,gray,ford motor credit company llc,12750,12600,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4cr138789,va,19,67012,gray,gray,fiserv,9450,6100,Wed Jan 28 2015 01:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0hg4cr205833,ca,37,39024,gray,black,ford motor credit company llc pd,11350,12900,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja0cr294788,ca,34,23041,black,tan,ford motor credit company llc pd,13600,13400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja7cr222275,fl,45,38790,black,black,ford motor credit company llc,12400,12800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr341482,wi,31,90855,—,black,wheels exchange llc,7900,8100,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr434128,il,22,88222,gray,black,ford motor credit company llc,8550,6900,Thu Jan 29 2015 06:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr262889,wi,5,89265,—,gray,lease plan usa,8000,7800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja7cr302868,ga,37,63100,gray,black,the hertz corporation,10500,9900,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am3c5253046,nv,38,35812,white,beige,lexus of las vegas,13450,11800,Fri Jan 23 2015 03:45:00 GMT-0800 (PST),1/23/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr152237,tn,36,47687,black,black,ge fleet services for itself/servicer,11700,11800,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr341478,wi,44,84974,silver,black,wheels exchange llc,8275,9100,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja5cr258238,tx,24,18064,—,tan,ford motor credit company llc,14000,13000,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr140679,ny,39,37822,brown,black,ford motor credit company llc,11350,10500,Wed Jan 28 2015 01:20:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0hg5cr444842,mo,38,39511,black,black,ford motor credit company llc,11350,12200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7c5287193,tx,19,61624,red,black,the hertz corporation,11450,10100,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja6cr221537,pa,43,22501,blue,black,ford motor credit company llc,13650,13400,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr262182,il,21,32163,black,black,ge fleet services for itself/servicer,12900,12200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja5cr211498,tx,39,17399,—,tan,ford motor credit company llc,14050,13800,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr362993,il,22,33486,black,black,ford motor credit company llc,12800,11400,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr373432,il,46,36107,red,black,ford motor credit company llc,11450,12000,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr115707,tx,37,38927,—,tan,ford motor credit company llc,12400,13000,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr205359,tx,42,54155,—,gray,ford motor credit company llc,10250,10800,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am5c5284234,oh,34,30735,gray,black,us bank,13800,11500,Tue Jan 27 2015 04:00:00 GMT-0800 (PST),1/27/2015
2012,FORD,MUSTANG,V6,Coupe,manual,1zvbp8am0c5276123,ca,3,38138,black,black,ford motor credit company llc pd,13500,13400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew7cg113226,tn,32,47526,—,tan,ge fleet services for itself/servicer,13450,15500,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,TAURUS,Limited,Sedan,automatic,1fahp2fw8cg106221,il,37,16978,silver,black,ford motor credit company llc,18400,17800,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,MUSTANG,GT Premium,Coupe,manual,1zvbp8cf1c5227012,mo,37,48101,red,black,ford motor credit company llc,19800,21600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew7cg129796,il,47,29394,white,tan,ford motor credit company llc,14650,15000,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,TAURUS,Limited,Sedan,automatic,1fahp2fw5cg129746,fl,42,52848,—,black,ford motor credit company llc pd,15050,13300,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2012,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew2cg113232,nj,43,64537,black,beige,ge fleet services for itself/servicer,12300,11900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,MUSTANG,GT,Coupe,automatic,1zvbp8cfxc5245380,tx,38,44993,gray,black,jpmorgan chase bank n.a.,18650,18700,Wed Jan 28 2015 02:15:00 GMT-0800 (PST),1/28/2015
2012,FORD,MUSTANG,GT,Coupe,manual,1zvbp8cf9c5244253,pa,42,26805,—,brown,r hollenshead auto sales inc,19900,21600,Fri Jan 23 2015 01:00:00 GMT-0800 (PST),1/23/2015
2012,FORD,TAURUS,SHO,Sedan,automatic,1fahp2kt4cg138904,tx,44,26277,—,black,ford motor credit company llc,21700,23700,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2011,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc6bba91468,fl,41,38252,—,brown,ford motor credit company llc pd,20100,21200,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc5bbb36741,fl,32,25152,—,black,ford motor credit company llc pd,21600,20900,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk4jcxbbb05718,ny,44,46719,white,black,par north america,18150,18200,Wed Jan 28 2015 02:10:00 GMT-0800 (PST),1/28/2015
2011,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc5bbb53426,fl,42,51953,white,black,ford motor credit company llc,18550,20000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0d78bkc12883,mn,21,153094,white,tan,ge fleet services for itself/servicer,6275,6700,Thu Jan 29 2015 02:45:00 GMT-0800 (PST),1/29/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc5bbb23392,nj,37,61163,white,gray,ford motor credit company llc,15550,15800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9eg3bka50096,nv,49,87953,black,black,amigo auto sales,11550,13400,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),1/23/2015
2011,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew1bda43841,nj,36,57524,white,gray,remarketing by ge/ge capital solutions,14750,15600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9d72bkc31448,wi,42,53781,—,beige,wheels exchange llc,12550,12900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e73bkb15265,tx,38,88044,gray,black,texas direct auto,9750,6100,Wed Jan 28 2015 02:20:00 GMT-0800 (PST),1/28/2015
2011,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c7xbkb36066,ca,42,90925,—,gray,lease plan usa,8425,8600,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),1/27/2015
2011,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew7bda46839,nj,39,32619,white,gray,remarketing by ge/ge capital solutions,16250,16000,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9eg9bkb18322,nj,41,33674,white,beige,wells fargo dealer services,16250,16700,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9dg7bkc12880,il,48,76510,black,gray,advantage chevrolet/ge,10900,11200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk3jcxbbb26207,fl,42,52372,blue,gray,ford motor credit company llc,16450,16100,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2011,FORD,EXPEDITION,EL Limited,SUV,automatic,1fmjk2a55bef19082,mo,41,74545,black,black,w b motors llc,24500,25500,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),1/27/2015
2011,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2el7bda37855,mo,22,137499,white,gray,west county nissan,7150,7200,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),1/27/2015
2011,FORD,EDGE,SEL,SUV,,2fmdk4jc6bbb64555,pa,46,54514,white,gray,ford motor credit company llc pd,17250,19700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2011,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c70bka83460,wi,27,42784,—,beige,ari,10350,10300,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc0bbb63805,fl,41,69210,off-white,tan,ford motor credit company llc,18450,18000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),1/30/2015
2011,FORD,EXPLORER,Limited,SUV,automatic,1fmhk8f85bga95136,nj,37,47442,gray,black,ford motor credit company llc,23300,24100,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftew1cm9bkd94517,ca,27,39974,red,gray,ford motor credit company llc pd,20700,21100,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,FOCUS,S,Sedan,automatic,1fahp3en6bw113090,tx,35,83610,—,gray,ford motor credit company llc,5450,5900,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3br203503,wi,23,56100,—,black,wheels exchange llc,9000,8600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha2br185351,wi,41,92115,black,gray,wheels exchange llc,7350,7800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1cfxbfd07996,tx,44,40604,—,gray,ford motor credit company llc,21500,22800,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2011,FORD,F-150,XL,Truck,automatic,1ftpf1cf5bkd41825,fl,47,90607,blue,gray,northwestern chrys/j/d/ge,9625,9900,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,Lariat,Truck,,1ftfw1e65bfa45205,pa,49,42750,blue,black,my car llc,28500,35800,Fri Jan 23 2015 01:30:00 GMT-0800 (PST),1/23/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1ef6bfd37295,il,34,49215,white,tan,ford motor credit company llc,20700,20600,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1etxbfd24183,pa,44,55096,red,gray,ford motor credit company llc,21200,21700,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej6bm228743,ca,23,80587,black,black,ford motor credit company llc,6000,5600,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ft7w2b62bec58374,nv,34,106467,red,gray,bul connections llc,15300,13300,Fri Jan 23 2015 03:45:00 GMT-0800 (PST),1/23/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0haxbr185372,wi,37,100534,silver,gray,wheels exchange llc,6975,6800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8br295434,wi,28,47285,silver,black,jpmorgan chase bank n.a.,9425,10200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1et9bke10933,wi,33,93260,red,gray,wheels exchange llc,17150,16600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FLEX,SE,Hatchback,automatic,2fmgk5bcxbbd04074,il,28,115335,blue,tan,advantage chevrolet/ge,10100,8400,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0br268079,mo,44,49503,red,gray,auto centers bonne terre llc,9325,10800,Tue Jan 27 2015 03:00:00 GMT-0800 (PST),1/27/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7br180582,wi,27,97047,—,gray,wheels exchange llc,7125,7200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,SVT Raptor,Truck,automatic,1ftfw1r64bfa41205,mo,4,102582,black,black,ford-lincoln dealer program,34800,32900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d85bga78558,ga,4,39826,—,black,ford-lincoln dealer program,21000,23600,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2011,FORD,F-150,FX2,Truck,automatic,1ftfw1ct0bkd81053,tx,47,28047,—,black,ford-lincoln dealer program,26100,25900,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2011,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej3bm228277,mo,43,21851,white,black,ford-lincoln dealer program,8575,10000,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8br327802,il,36,27885,silver,black,ford motor credit company llc,10300,11200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1et3bfc62058,pa,45,35276,white,gray,ford motor credit company llc,23400,24000,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5dc4bbd08456,ca,41,51130,white,black,ford motor credit company llc pd,20400,22400,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5cc0bbd18824,oh,48,40359,gray,gray,fiserv/usb dealer services northstar exchange,17750,17000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1et4bfd05552,fl,44,37852,—,gray,ford motor credit company llc pd,25100,26400,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1ef0bfb67129,nv,41,51551,blue,gray,prestige chrysler jeep dodge,22700,21750,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),1/23/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0haxbr214580,tx,39,90448,—,purple,wheels exchange llc,7425,7800,Wed Jan 28 2015 02:15:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,,1ftfx1ef5bfd36106,tn,41,29525,—,gray,ford-lincoln dealer program,22600,23900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1ef6bfd05921,pa,48,21034,black,gray,ford motor credit company llc,26100,26700,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1cf4bfa25840,tx,43,33448,—,gray,ford motor credit company llc,22200,23000,Thu Jan 29 2015 02:30:00 GMT-0800 (PST),1/29/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1br333683,il,4,68857,white,beige,ford motor credit company llc,8425,9200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,,nm0ls7bn8bt043475,nj,43,103436,—,gray,ge fleet services for itself/servicer,9000,8400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
