year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2014,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef7efc74599,ga,5,12849,black,tan,ars/thrifty car rental/greer,35400,35700,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,automatic,1fbne3bl8dda99170,co,43,28738,white,gray,ford motor credit company,18200,17500,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h78dr185966,tx,27,74326,,,ge fleet services for itself/servicer,11450,10700,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,RANGER,XLT,Truck,,1ftkr4ee0bpa92926,va,32,89531,gray,—,barksdale fcu,13100,10800,Thu Mar 05 2015 00:50:00 GMT-0800 (PST),3/5/2015
2010,FORD,TAURUS,SHO,Sedan,automatic,1fahp2ktxag140623,mi,45,60780,black,black,mcdonald ford inc,17050,17800,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d85ega95437,nc,41,14455,black,gray,wheels exchange llc,30700,28000,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k23dl191243,nc,34,89284,silver,brown,fleet lease remarketing,9300,8000,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2008,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ftsx20568ed08171,ca,1,127543,white,gray,donlen corporation,7425,6000,Tue Mar 03 2015 05:00:00 GMT-0800 (PST),3/3/2015
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n355215725,hi,21,121690,gray,gray,fiserv/us bank na,5475,500,Tue Mar 03 2015 16:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ewxeda80200,mo,46,1474,white,gray,u-haul technical center,22300,24000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f21dl315164,pa,36,48540,black,black,dtg operations inc,10050,9400,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2012,FORD,FOCUS,SE,Hatchback,manual,1fahp3k29cl427202,md,25,28833,black,black,koons silver spring ford lincoln,10450,9500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2015,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f87fg104742,fl,39,13356,black,black,enterprise veh exchange/rental,23200,23200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,FUSION HYBRID,SE,Sedan,automatic,3fa6p0lu4er308385,tn,46,29300,—,black,avis budget group,18300,18800,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f81dgc35530,md,37,38914,green,black,avis corporation,27200,26300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg2cr296611,mn,24,94695,silver,gray,wheels ltd,9050,7200,Thu Mar 05 2015 02:45:00 GMT-0800 (PST),3/5/2015
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k2xcl156859,pa,32,98560,black,black,dt credit corporation,7100,7200,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2008,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ftsw21r38ed42623,az,24,139382,white,tan,california republic bank,13850,12100,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2010,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,,1fbss3bl9ada74155,fl,37,145675,white,gray,auto sails inc,10100,8100,Tue Mar 03 2015 08:00:00 GMT-0800 (PST),3/3/2015
2009,FORD,FLEX,Limited,Hatchback,automatic,2fmdk53c79ba42672,mn,29,111726,gray,black,onemain rem/automotive restyling concepts inc,10850,10000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2008,FORD,F-150,Lariat,Truck,automatic,1ftpw12v98kb95317,tx,24,92365,brown,tan,view point bank,14200,11100,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2007,FORD,F-350 SUPER DUTY,XL,Truck,automatic,1ftww31p67ea02838,tx,2,134058,white,gray,remarketing by ge/ak&y enterprises inc,12900,4100,Thu Mar 05 2015 06:00:00 GMT-0800 (PST),3/5/2015
2007,FORD,FUSION,SEL,Sedan,automatic,3fahp02117r260296,nc,28,97721,blue,gray,santander consumer,5775,5800,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvht85h455209305,pa,26,35738,black,red,wayne auto sales inc,12300,11900,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g9xeua14915,sc,3,31827,silver,black,enterprise vehicle exchange / tra / rental / tulsa,19250,20400,Thu Mar 05 2015 00:30:00 GMT-0800 (PST),3/5/2015
1998,FORD,EXPEDITION,XLT,SUV,automatic,1fmru1762wla97104,va,1,235327,white,tan,select remarketing group llc/anderson financial,1025,350,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew4dda54948,ga,29,17360,white,gray,u-haul,19400,19500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc4dbc30310,ca,38,25951,gray,black,ford motor credit company llc pd,22300,20000,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx8dud11416,fl,47,99084,gray,black,auto sails inc,11500,11300,Wed Mar 04 2015 01:35:00 GMT-0800 (PST),3/4/2015
2013,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5c82dbd11453,mo,39,78541,black,black,automotive solutions llc,17100,15600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k28cl399411,md,45,15371,gray,gray,ford motor credit company llc,11150,11000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr134897,tn,3,86152,black,black,ford motor credit company llc,8525,8200,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr305984,nc,34,72036,burgundy,beige,fleet lease remarketing,9450,9200,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr232876,nc,36,90353,gray,gray,fleet lease remarketing,8250,8900,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5br197705,nc,3,46204,gray,black,fleet lease remarketing,9900,9500,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2008,FORD,EXPLORER,XLT,SUV,,1fmeu73e28ua68830,md,36,90807,white,beige,credit acceptance corp/vrs/southfield,8125,8600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2008,FORD,EXPLORER,XLT,SUV,,1fmeu63e48ua10731,nc,26,143808,white,beige,primeritus remarketing / chesterfield impor,4400,4200,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2006,FORD,ECONOLINE CARGO,E-250,Van,,1ftns24w36hb42962,nc,19,186860,white,gray,fleet lease remarketing,3300,4900,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2002,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44412f128246,nc,19,151862,gray,gray,repo remarketing/first flight federal cu,2000,900,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2000,FORD,F-150,XLT,Truck,automatic,1ftrx17w3ync32061,nc,19,146229,red,gray,fleet lease remarketing,2650,2700,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2015,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f87fg118365,sc,1,5809,green,tan,enterprise vehicle exchange / tra / rental / tulsa,23900,9100,Thu Mar 05 2015 00:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej2em103243,oh,44,40149,black,black,avis corporation,9925,9500,Tue Mar 10 2015 03:15:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f28el151249,mo,44,37930,red,black,avis corporation,11550,11500,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k20el151168,mo,42,31589,red,black,avis corporation,11950,11600,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2013,FORD,ESCAPE,Titanium,SUV,,1fmcu9j91dud30422,pa,25,23235,black,black,j magnone auto group llc,23900,21200,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2013,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f83dgc72448,tn,36,42109,—,black,avis corporation,27100,26400,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k27dl248009,tn,26,41881,—,black,avis corporation,10800,10300,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9e71ckb93405,nj,23,28966,silver,black,lease plan usa,19100,15400,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2007,FORD,FUSION,S,Sedan,automatic,3fahp06z07r245787,nj,19,177479,gray,tan,lester glenn buick,2425,2000,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f81ega55928,tn,34,41764,red,black,avis corporation,26900,25600,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ejxem111767,tn,42,36187,red,—,avis corporation,10150,9900,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,ESCAPE,SEL,SUV,automatic,1fmcu9h96dua59959,ma,39,60672,silver,black,the hertz corporation,16600,16600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d87dgc53579,tn,37,42662,red,gray,avis corporation,26000,24500,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej9dm117087,ma,37,54156,white,black,the hertz corporation,8275,7600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2001,FORD,F-150,Lariat,Truck,automatic,1ftrw07l71ke38767,nj,2,157259,gold,gray,holman automotive grp inc,4275,4000,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
1999,FORD,F-150,XL,Truck,automatic,2ftzf1727xca29503,ma,19,80503,black,gray,hertz remarketing,1650,600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,ESCAPE,Titanium,SUV,automatic,1fmcu9j92eua94980,mo,41,34108,—,tan,avis corporation,22200,21800,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f83egb75039,mo,41,32815,red,black,avis corporation,28900,27900,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1j5xeef15215,ga,44,32620,red,tan,ars/avis budget group,32100,32200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f83egb11759,mo,44,40879,silver,gray,avis corporation,26600,26000,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej8em111895,mo,28,32126,gray,black,avis corporation,10350,9700,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f23el158383,mo,44,34890,blue,beige,avis corporation,11650,11400,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h77er144021,mo,37,40857,silver,black,avis corporation,13900,14300,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION HYBRID,SE,Sedan,automatic,3fa6p0lu2er165484,md,28,27139,white,gray,ge fleet services for itself/servicer,18700,16800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0hd0er214075,mo,39,35511,—,black,avis corporation,15100,14900,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,TAURUS,SEL,Sedan,automatic,1fahp2e85eg165409,fl,37,21133,—,beige,ford motor credit company,18650,18300,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,C-MAX HYBRID,SEL,Hatchback,automatic,1fadp5bu4dl536261,ga,42,37158,white,black,easy car leasing llc dba brac of birmingham,15300,15700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ewxdda54615,ga,31,10029,white,gray,u-haul,20000,19500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,automatic,1fbss3bl8ddb09188,fl,38,32208,white,gold,ford-lincoln dealer program,20400,22800,Wed Mar 18 2015 03:00:00 GMT-0700 (PDT),3/18/2015
2013,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f89dgc50289,mo,27,56369,black,black,avis corporation,25000,24000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,F-150,XL,Truck,,1ftnf1cf4dke06870,nc,5,15539,white,gray,medlin buick gmc mazda,16450,17800,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2013,FORD,FLEX,SEL,Hatchback,automatic,2fmhk6c80dbd06116,mo,33,51539,brown,tan,avis corporation,19800,19600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k2xdl185309,ma,35,59861,gray,black,the hertz corporation,9600,9000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k20dl247056,mo,29,37041,red,black,avis corporation,11000,10600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2006,FORD,ESCAPE,XLT,SUV,automatic,1fmyu93146kd24724,pa,2,109126,green,gray,hertz remarketing,4875,4200,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2000,FORD,F-150,XLT,Truck,,1ftzf1723yna47816,nj,19,104660,silver,gray,paramus ford inc,2225,1600,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
1998,FORD,CROWN VICTORIA,LX,Sedan,automatic,2fafp74w5wx190875,mo,2,134350,silver,gray,tdaf remarketing,1175,950,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,F-150,XL,Truck,automatic,1ftnf1cf8ekd18678,mi,38,8310,white,gray,u-haul,18000,17600,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej7em111872,tx,42,31838,black,black,avis corporation,10350,10200,Wed Mar 04 2015 02:15:00 GMT-0800 (PST),3/4/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k28el296748,ca,39,22375,red,black,ford motor credit company,12400,11700,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f2xel213993,pa,27,38760,black,black,avis corporation,11550,10400,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr7dr195616,mi,39,95794,white,beige,ge fleet services for itself/servicer,11500,11000,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2012,FORD,F-150,XLT,Truck,automatic,1ftfx1ef5cfa16026,mi,49,27493,black,gray,runde chevrolet inc,24000,22800,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0c5273300,ca,36,48971,white,black,dtg operations inc,12550,11800,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2010,FORD,RANGER,XL,Truck,automatic,1ftkr1ed0apa72230,mi,2,140476,white,gray,sutton leasing inc,5150,3200,Thu Mar 12 2015 02:30:00 GMT-0700 (PDT),3/12/2015
2008,FORD,ESCAPE HYBRID,Base,SUV,automatic,1fmcu59h98kc97658,nc,29,116562,gray,tan,amherst autoplace inc,5950,7200,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2006,FORD,F-250 SUPER DUTY,XLT,Truck,automatic,1ftsx21p86ed27852,sc,23,155503,white,gray,rick hendrick jeep chrys dodge ram fiat,9575,9300,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2002,FORD,MUSTANG,GT Deluxe,Coupe,manual,1fafp42x02f156309,sc,33,96227,blue,gray,east coast honda,4550,5500,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2002,FORD,EXPLORER,XLT,SUV,automatic,1fmzu73w12za81332,ma,21,155419,white,gray,motor cars international  inc,1825,1425,Thu Mar 05 2015 10:30:00 GMT-0800 (PST),3/5/2015
2001,FORD,TAURUS,LX,Sedan,automatic,1fafp52u01a100605,tx,1,219018,gold,tan,omega auto sale,350,350,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew0eda13573,ca,36,6672,white,gray,u-haul,21800,20600,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew1eda17325,ca,44,11764,white,gray,u-haul,21400,20300,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ewxeda17324,ca,46,4388,white,gray,u-haul,22000,20700,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew5eda18607,ca,39,9616,white,gray,u-haul,21600,20300,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew0eda19308,ca,35,10436,white,gray,u-haul,21500,20400,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k9xer262445,nc,33,34323,silver,black,avis corporation,18850,18500,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2013,FORD,EDGE,SEL,SUV,automatic,2fmdk4jcxdbe25821,mo,5,4387,gold,gray,ford motor credit company,26900,27500,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2013,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej8dm204849,mo,5,24880,green,black,ford motor credit company,9925,9100,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k2xdl247761,mn,41,52454,white,gray,avis corporation,10200,9900,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am0d5264894,tn,31,59273,black,black,the hertz corporation,14800,13400,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am7e5236303,ca,33,39134,silver,black,avis corporation,17550,17200,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,TAURUS,SE,Sedan,automatic,1fahp2d81dg193658,ca,49,17128,brown,gray,acme auto leasing llc,13750,14000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ft7x2b61cea61601,tx,37,42062,white,gray,ford motor credit company llc,20800,13000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbss3bl4bda30761,fl,26,51876,white,gray,sutton leasing inc,16350,17500,Wed Mar 04 2015 01:05:00 GMT-0800 (PST),3/4/2015
2011,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbss3bl1bda33472,fl,34,57897,white,gray,sutton leasing inc,16000,17300,Wed Mar 04 2015 01:05:00 GMT-0800 (PST),3/4/2015
2011,FORD,F-150,XLT,Truck,,1ftfx1ef2bfc69660,ga,21,84475,white,—,jpmorgan chase bank n.a.,17700,13400,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1et4bfc97398,mi,4,15962,black,gray,runde chevrolet inc,24900,23000,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0haxbr203840,pa,31,90255,silver,black,ari,7950,6800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2009,FORD,ESCAPE HYBRID,Base,SUV,automatic,1fmcu493x9kb62107,va,38,105822,gray,gray,cowles ford inc,8275,8700,Thu Mar 05 2015 01:50:00 GMT-0800 (PST),3/5/2015
1999,FORD,TAURUS,SE,Sedan,automatic,1fafp53u4xg114821,il,19,130082,white,gray,dtg operations inc,725,550,Thu Mar 05 2015 02:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,FIESTA,SE,Hatchback,,3fadp4ej6em103018,nc,36,39186,red,beige,avis corporation,10000,9800,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2014,FORD,FLEX,Limited,Hatchback,automatic,2fmhk6d84ebd05048,co,29,38299,green,beige,ars/avis budget group,25700,25500,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h92er285595,fl,44,24004,—,tan,avis budget group,16600,16500,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h99er308743,fl,45,25142,—,black,avis budget group,16500,16600,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h97er320485,fl,45,22975,—,black,avis budget group,16650,17000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION HYBRID,SE,Sedan,automatic,3fa6p0lu7er262048,fl,47,26872,—,black,avis budget group,18600,20300,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f83eg179744,fl,43,15558,—,black,avis budget group,21400,22100,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f83eg176018,fl,48,13153,—,black,avis budget group,21700,22000,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,FOCUS ST,Base,Hatchback,manual,1fadp3l92dl364570,fl,38,26544,—,black,ford motor credit company,18050,15100,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr0dr305616,tx,37,15494,silver,black,wheels exchange llc,16000,14900,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h97dr239789,tx,41,25815,gray,black,m & t bank,16150,15300,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h96dr245471,ca,45,18713,black,black,acme auto leasing llc,16750,16000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,E-SERIES VAN,E-150,Van,,1ftne1ew7cda11505,nc,38,149965,white,gray,ge fleet services for itself/servicer,9075,9500,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2012,FORD,ESCAPE,XLT,SUV,,1fmcu0d75cka59672,nc,34,134146,red,tan,emkay inc,8600,7000,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg3cka04654,nj,23,117633,silver,black,black tie classics llc,7125,7500,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,F-150,King Ranch,Truck,automatic,1ftfw1et8ckd51877,co,19,133376,white,brown,meridian remarketing,29100,24000,Tue Mar 03 2015 04:00:00 GMT-0800 (PST),3/3/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f23cl185534,ca,23,62622,red,black,tdaf remarketing,8425,7200,Tue Mar 03 2015 04:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxc5273398,ca,34,45547,silver,black,dtg operations inc,12900,12100,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg0cr296271,nc,37,72137,white,gray,fleet lease remarketing,10350,10200,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,F-150,STX,Truck,automatic,1ftmf1cm6bfd14630,hi,38,13750,white,gray,ford motor credit company llc,16450,12500,Wed Mar 04 2015 06:30:00 GMT-0800 (PST),3/4/2015
2010,FORD,F-150,Platinum,Truck,automatic,1ftfw1ev0afc97580,oh,29,59264,black,black,ford motor credit company llc pd,24800,24000,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT),3/10/2015
2010,FORD,FUSION HYBRID,Base,Sedan,automatic,3fadp0l39ar304776,tn,2,77452,—,tan,westlake financial services,10750,9000,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2009,FORD,F-150,King Ranch,Truck,automatic,1ftpw14v99kb05971,nc,28,87981,white,tan,atlantic coast remarketing inc/jam,21500,21500,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2009,FORD,F-150,FX4,Truck,automatic,1ftpw14v39fa89436,ga,21,52120,blue,black,nalley ford sandy springs,22200,14000,Tue Mar 03 2015 05:00:00 GMT-0800 (PST),3/3/2015
2009,FORD,FUSION,SEL,Sedan,automatic,3fahp081x9r159719,wi,19,105106,gray,black,clay cooley motor co,6250,4000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2009,FORD,TAURUS,SEL,Sedan,automatic,1fahp24w59g112554,oh,27,115974,black,beige,st marys bank,5250,4200,Tue Mar 03 2015 04:00:00 GMT-0800 (PST),3/3/2015
